Module,File,Class,Method,Line,Args,Async,Decorators
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get,48,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,_get_from_bootstrap,92,self|key|default,False,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_int,117,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_float,126,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_bool,135,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_str,144,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_path,149,self|key|default,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,exists,158,self|key,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,get_section,163,self|prefix,True,
ciris_engine,ciris_engine/logic/config/config_accessor.py,ConfigAccessor,_get_section_from_bootstrap,183,self|prefix,False,
ciris_engine,ciris_engine/logic/config/bootstrap.py,ConfigBootstrap,_deep_merge,21,base|update,False,staticmethod
ciris_engine,ciris_engine/logic/config/bootstrap.py,ConfigBootstrap,_apply_env_overrides,31,config_data,False,staticmethod
ciris_engine,ciris_engine/logic/config/bootstrap.py,ConfigBootstrap,load_essential_config,90,config_path|cli_overrides,True,staticmethod
ciris_engine,ciris_engine/logic/config/bootstrap.py,ConfigBootstrap,get_config_metadata,141,config|yaml_path,False,staticmethod
ciris_engine,ciris_engine/logic/dma/prompt_loader.py,DMAPromptLoader,__init__,18,self|prompts_dir,False,
ciris_engine,ciris_engine/logic/dma/prompt_loader.py,DMAPromptLoader,load_prompt_template,35,self|template_name,False,
ciris_engine,ciris_engine/logic/dma/prompt_loader.py,DMAPromptLoader,get_system_message,71,self|template_data,False,
ciris_engine,ciris_engine/logic/dma/prompt_loader.py,DMAPromptLoader,get_user_message,110,self|template_data,False,
ciris_engine,ciris_engine/logic/dma/prompt_loader.py,DMAPromptLoader,uses_covenant_header,127,self|template_data,False,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,__init__,49,self|service_registry|model_name|max_retries|prompt_overrides|faculties,False,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,evaluate,71,self|input_data|enable_recursive_evaluation,True,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,recursive_evaluate_with_faculties,106,self|input_data|conscience_failure_context,True,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,_handle_special_cases,129,self|input_data,True,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,_perform_main_evaluation,144,self|input_data|enable_recursive_evaluation,True,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,_build_system_message,195,self|input_data,False,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,_create_fallback_result,238,self|error_message,False,
ciris_engine,ciris_engine/logic/dma/action_selection_pdma.py,ActionSelectionPDMAEvaluator,__repr__,251,self,False,
ciris_engine,ciris_engine/logic/dma/pdma.py,EthicalPDMAEvaluator,__init__,24,self|service_registry|model_name|max_retries|prompt_overrides,False,
ciris_engine,ciris_engine/logic/dma/pdma.py,EthicalPDMAEvaluator,evaluate,66,self|input_data|context,True,
ciris_engine,ciris_engine/logic/dma/pdma.py,EthicalPDMAEvaluator,__repr__,120,self,False,
ciris_engine,ciris_engine/logic/dma/dsdma_base.py,BaseDSDMA,__init__,38,self|domain_name|service_registry|model_name|domain_specific_knowledge|prompt_template,False,
ciris_engine,ciris_engine/logic/dma/dsdma_base.py,BaseDSDMA,evaluate,81,self|input_data|current_context,True,
ciris_engine,ciris_engine/logic/dma/dsdma_base.py,BaseDSDMA,evaluate_thought,99,self|thought_item|current_context,True,
ciris_engine,ciris_engine/logic/dma/dsdma_base.py,BaseDSDMA,evaluate_alias,232,self|input_data,True,
ciris_engine,ciris_engine/logic/dma/dsdma_base.py,BaseDSDMA,__repr__,247,self,False,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,__init__,27,self|service_registry|model_name|max_retries|prompt_overrides|faculties|sink,False,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,_load_prompts,48,self|overrides,False,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,get_llm_service,81,self,True,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,call_llm_structured,89,self|messages|response_model|max_tokens|temperature,True,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,apply_faculties,122,self|content|context,True,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,get_confidence,150,self,False,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,get_algorithm_type,155,self,False,
ciris_engine,ciris_engine/logic/dma/base_dma.py,BaseDMA,evaluate,161,self,True,abstractmethod
ciris_engine,ciris_engine/logic/dma/csdma.py,CSDMAEvaluator,__init__,33,self|service_registry|model_name|max_retries|environmental_kg|task_specific_kg|prompt_overrides,False,
ciris_engine,ciris_engine/logic/dma/csdma.py,CSDMAEvaluator,_create_csdma_messages_for_instructor,81,self|thought_content|context_summary|identity_context_block|system_snapshot_block|user_profiles_block,False,
ciris_engine,ciris_engine/logic/dma/csdma.py,CSDMAEvaluator,evaluate_thought,128,self|thought_item,True,
ciris_engine,ciris_engine/logic/dma/csdma.py,CSDMAEvaluator,evaluate,196,self|input_data,True,
ciris_engine,ciris_engine/logic/dma/csdma.py,CSDMAEvaluator,__repr__,200,self,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,__init__,36,self|time_service|store|filter_obj|detection_config|db_path|master_key,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,process_incoming_text,62,self|text|source_message_id,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,recall_secret,128,self|secret_uuid|purpose|accessor|decrypt,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,decapsulate_secrets_in_parameters,170,self|action_type|action_params|context,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_deep_decapsulate,201,self|obj|action_type|context,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_decapsulate_string,223,self|text|action_type|context,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,update_filter_config,266,self|updates|accessor,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,list_stored_secrets,323,self|limit,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,forget_secret,342,self|secret_uuid|accessor,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_auto_forget_task_secrets,360,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_enable_auto_forget,384,self,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_disable_auto_forget,388,self,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,_get_auto_decapsulate_actions,392,self|sensitivity,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,encrypt,412,self|plaintext,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,decrypt,421,self|ciphertext,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,store_secret,436,self|key|value,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,retrieve_secret,450,self|key,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,get_filter_config,461,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,get_service_stats,468,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,start,510,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,stop,514,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,is_healthy,522,self,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,reencrypt_all,533,self|new_master_key,True,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,get_capabilities,564,self,False,
ciris_engine,ciris_engine/logic/secrets/service.py,SecretsService,get_status,580,self,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,__init__,33,self|time_service|db_path|master_key|max_accesses_per_minute|max_accesses_per_hour,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,_get_auto_decapsulate_actions,61,self|sensitivity,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,_init_database,80,self,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,store_secret,132,self|secret|source_id,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,retrieve_secret,217,self|secret_uuid|decrypt,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,decrypt_secret_value,294,self|secret_record,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,delete_secret,314,self|secret_uuid,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,list_secrets,349,self|sensitivity_filter|pattern_filter,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,list_all_secrets,398,self,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,_check_rate_limits,407,self|accessor,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,_log_access,442,self|secret_uuid|access_type|accessor|purpose|success|failure_reason,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,encrypt_secret,490,self|value,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,decrypt_secret,494,self|encrypted_value|salt|nonce,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,rotate_master_key,498,self|new_master_key,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,test_encryption,502,self,False,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,get_access_logs,512,self|secret_uuid|limit,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,reencrypt_all,545,self|new_encryption_key,True,
ciris_engine,ciris_engine/logic/secrets/store.py,SecretsStore,update_access_log,594,self|log_entry,True,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,__init__,20,self|master_key,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,_generate_master_key,35,self,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,_derive_key,39,self|salt,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,encrypt_secret,57,self|value,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,decrypt_secret,78,self|encrypted_value|salt|nonce,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,rotate_master_key,101,self|new_master_key,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,get_master_key,123,self,False,
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,generate_key_from_password,128,password|salt,False,staticmethod
ciris_engine,ciris_engine/logic/secrets/encryption.py,SecretsEncryption,test_encryption,152,self,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,__init__,30,self|detection_config,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,_compile_patterns,35,self,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,detect_secrets,47,self|text|context_hint,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,filter_text,93,self|text|context_hint,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,_get_pattern_info,120,self|pattern_name,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,add_custom_pattern,128,self|pattern,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,remove_custom_pattern,139,self|pattern_name,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,disable_pattern,152,self|pattern_name,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,enable_pattern,161,self|pattern_name,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,get_pattern_stats,167,self,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,export_config,188,self,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,import_config,213,self|config,False,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,filter_content,238,self|content|source_id,True,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,add_pattern,262,self|pattern,True,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,remove_pattern,272,self|pattern_name,True,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,get_filter_config,276,self,True,
ciris_engine,ciris_engine/logic/secrets/filter.py,SecretsFilter,update_filter_config,299,self|updates,True,
ciris_engine,ciris_engine/logic/registries/base.py,HealthCheckProtocol,is_healthy,47,self,True,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,__init__,59,self|required_services,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,register,71,self|handler|service_type|provider|priority|capabilities|circuit_breaker_config|metadata|priority_group|strategy,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,register_global,131,self|service_type|provider|priority|capabilities|circuit_breaker_config|metadata|priority_group|strategy,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,get_service,186,self|handler|service_type|required_capabilities|fallback_to_global,True,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,_get_service_from_providers,244,self|providers|required_capabilities,True,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,_validate_provider,280,self|provider|required_capabilities,True,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,get_provider_info,320,self|handler|service_type,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,unregister,382,self|provider_name,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,get_services_by_type,417,self|service_type,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,reset_circuit_breakers,460,self,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,clear_all,466,self,False,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,wait_ready,473,self|timeout|service_types,True,
ciris_engine,ciris_engine/logic/registries/base.py,ServiceRegistry,_has_service_type,507,self|service_type,False,
ciris_engine,ciris_engine/logic/registries/circuit_breaker.py,CircuitBreaker,__init__,42,self|name|config,False,
ciris_engine,ciris_engine/logic/registries/circuit_breaker.py,CircuitBreaker,is_available,53,self,False,
ciris_engine,ciris_engine/logic/registries/circuit_breaker.py,CircuitBreaker,check_and_raise,70,self,False,
